,symbol,peer
1328,BCS,PRU
1329,BCS,AIG
1330,BCS,BBDO
1331,BCS,BBD
1332,BCS,MFC
1333,BCS,TRV
1334,BCS,BK
1335,BCS,LYG
1336,BCS,MSCI
1337,BCS,ALL
1338,CDEV,NBLX
1339,CDEV,NESR
1340,CDEV,OMP
1341,CDEV,OAS
1342,CDEV,XOG
1343,CDEV,ALTM
1344,CDEV,PTEN
1345,CDEV,BROG
1346,CDEV,RTLR
1347,CDEV,CLNE
1348,EOG,TRP
1349,EOG,EPD
1350,EOG,SLB
1351,EOG,E
1352,EOG,CEO
1353,EOG,PXD
1354,EOG,CNQ
1355,EOG,KMI
1356,EOG,MPC
1357,EOG,PBR-A
1358,HPE,NET
1359,HPE,GIB
1360,HPE,IT
1361,HPE,RNG
1362,HPE,FLT
1363,HPE,HUBS
1364,HPE,BR
1365,HPE,UMC
1366,HPE,PAYC
1367,HPE,WORK
1368,TXN,AVGO
1369,TXN,QCOM
1370,TXN,AMAT
1371,TXN,CSCO
1372,TXN,INTC
1373,TXN,ADBE
1374,TXN,INTU
1375,TXN,MU
1376,TXN,AMD
1377,TXN,LRCX
1378,OAS,PTEN
1379,OAS,NBLX
1380,OAS,RTLR
1381,OAS,CDEV
1382,OAS,CLNE
1383,OAS,NESR
1384,OAS,OMP
1385,OAS,XOG
1386,OAS,ALTM
1387,OAS,BROG
1388,OKE,EC
1389,OKE,HES
1390,OKE,OXY
1391,OKE,BKR
1392,OKE,ET
1393,OKE,ETP-PE
1394,OKE,HAL
1395,OKE,MPLX
1396,OKE,DVN
1397,OKE,PBA
1398,CVS,ANTM
1399,CVS,SYK
1400,CVS,GSK
1401,CVS,CI
1402,CVS,AZN
1403,CVS,ZTS
1404,CVS,BMY
1405,CVS,BDX
1406,CVS,HCA
1407,CVS,BSX
1408,HES,OXY
1409,HES,BKR
1410,HES,EC
1411,HES,ET
1412,HES,ETP-PE
1413,HES,OKE
1414,HES,MPLX
1415,HES,HAL
1416,HES,WMB
1417,HES,VLO
1418,GDDY,DT
1419,GDDY,CDAY
1420,GDDY,PAGS
1421,GDDY,FICO
1422,GDDY,BILL
1423,GDDY,LDOS
1424,GDDY,BKI
1425,GDDY,ZEN
1426,GDDY,TDY
1427,GDDY,TYL
1428,BX,ICE
1429,BX,BMO
1430,BX,MCO
1431,BX,PGR
1432,BX,SAN
1433,BX,MET
1434,BX,AON
1435,BX,MMC
1436,BX,PUK
1437,BX,IBN
1438,NLSN,AFGE
1439,NLSN,CSL
1440,NLSN,DNB
1441,NLSN,RHI
1442,NLSN,ACM
1443,NLSN,OSK
1444,NLSN,CAE
1445,NLSN,WTRU
1446,NLSN,GFL
1447,NLSN,SITE
1448,TS,TPL
1449,TS,CVE
1450,TS,CLR
1451,TS,MMP
1452,TS,SSL
1453,TS,PBA
1454,TS,DVN
1455,TS,MRO
1456,TS,TRGP
1457,TS,WES
1458,BOX,ROG
1459,BOX,VSH
1460,BOX,NOVA
1461,BOX,RAMP
1462,BOX,CLDR
1463,BOX,ONTO
1464,BOX,NEWR
1465,BOX,ENV
1466,BOX,FN
1467,BOX,PD
1468,OXY,BKR
1469,OXY,HES
1470,OXY,EC
1471,OXY,ET
1472,OXY,ETP-PE
1473,OXY,OKE
1474,OXY,MPLX
1475,OXY,HAL
1476,OXY,WMB
1477,OXY,VLO
1478,CVE,PBA
1479,CVE,DVN
1480,CVE,TPL
1481,CVE,TS
1482,CVE,HAL
1483,CVE,CLR
1484,CVE,MMP
1485,CVE,SSL
1486,CVE,MRO
1487,CVE,TRGP
1488,SYF,LU
1489,SYF,BSBR
1490,SYF,DB
1491,SYF,CS
1492,SYF,HIG
1493,SYF,AJG
1494,SYF,STT
1495,SYF,STT-PG
1496,SYF,AMP
1497,SYF,KEY
1498,MTG,AXS
1499,MTG,LMND
1500,MTG,LAZ
1501,MTG,SLQT
1502,MTG,CCIV
1503,MTG,PSTH
1504,MTG,STL
1505,MTG,WBS
1506,MTG,AXS-PE
1507,MTG,THG
1508,LUV,SWK
1509,LUV,RSG
1510,LUV,CMI
1511,LUV,CARR
1512,LUV,OTIS
1513,LUV,TDG
1514,LUV,WCN
1515,LUV,PH
1516,LUV,AME
1517,LUV,ROK
1518,FTI,ENBL
1519,FTI,SUN
1520,FTI,UGP
1521,FTI,ETRN
1522,FTI,MTDR
1523,FTI,AM
1524,FTI,AR
1525,FTI,HP
1526,FTI,SWN
1527,FTI,MUR
1528,AA,TX
1529,AA,BAK
1530,AA,AXTA
1531,AA,OLN
1532,AA,APA
1533,AA,HUN
1534,AA,MDU
1535,AA,ICL
1536,AA,GFI
1537,ABEV,STZ-B
1538,ABEV,STZ
1539,ABEV,KMB
1540,ABEV,KDP
1541,ABEV,SYY
1542,ABEV,DG
1543,ABEV,GIS
1544,ABEV,ADM
1545,ABEV,BF-A
1546,ABEV,BF-B
1547,EQR,AVB
1548,EQR,ARE
1549,EQR,CBRE
1550,EQR,O
1551,EQR,WY
1552,EQR,WELL
1553,EQR,VTR
1554,EQR,INVH
1555,EQR,EXR
1556,EQR,ESS
1557,ETSY,CZR
1558,ETSY,TSCO
1559,ETSY,DKNG
1560,ETSY,OZON
1561,ETSY,ULTA
1562,ETSY,POOL
1563,ETSY,PTON
1564,ETSY,EXPE
1565,ETSY,LI
1566,ETSY,LKQ
1567,TAL,HSY
1568,TAL,BF-B
1569,TAL,BF-A
1570,TAL,ADM
1571,TAL,GIS
1572,TAL,TSN
1573,TAL,FMX
1574,TAL,KR
1575,TAL,CCEP
1576,TAL,HRL
1577,UNH,JNJ
1578,UNH,PFE
1579,UNH,ABT
1580,UNH,ABBV
1581,UNH,MRK
1582,UNH,NVS
1583,UNH,LLY
1584,UNH,DHR
1585,UNH,TMO
1586,UNH,NVO
1587,GES,CBD
1588,GES,MTOR
1589,GES,AEVA
1590,GES,VSTO
1591,GES,LZB
1592,GES,DIN
1593,GES,KAR
1594,GES,SAH
1595,GES,MHO
1596,GES,BOOT
1597,AMZN,TSLA
1598,AMZN,PDD
1599,AMZN,SBUX
1600,AMZN,JD
1601,AMZN,BKNG
1602,AMZN,MELI
1603,AMZN,TCOM
1604,AMZN,MAR
1605,AMZN,ROST
1606,AMZN,LULU
1607,NFLX,CMCSA
1608,NFLX,TMUS
1609,NFLX,CHTR
1610,NFLX,ABNB
1611,NFLX,ZM
1612,NFLX,ATVI
1613,NFLX,NTES
1614,NFLX,BIDU
1615,NFLX,VOD
1616,NFLX,ROKU
1617,ENTG,MPWR
1618,ENTG,PTC
1619,ENTG,MDB
1620,ENTG,NUAN
1621,ENTG,CTXS
1622,ENTG,CHKP
1623,ENTG,WIX
1624,ENTG,NICE
1625,ENTG,LYFT
1626,ENTG,ON
1627,CSX,ADP
1628,CSX,CTAS
1629,CSX,PAYX
1630,CSX,PCAR
1631,CSX,ODFL
1632,CSX,FAST
1633,CSX,CPRT
1634,CSX,VRSK
1635,CSX,RYAAY
1636,CSX,EXPD
1637,WYNN,LKQ
1638,WYNN,HAS
1639,WYNN,PENN
1640,WYNN,LI
1641,WYNN,POOL
1642,WYNN,ULTA
1643,WYNN,FIVE
1644,WYNN,FWONA
1645,WYNN,FWONK
1646,WYNN,DKNG
1647,FOX,FOXA
1648,FOX,IAC
1649,FOX,YNDX
1650,FOX,DISH
1651,FOX,SIRI
1652,FOX,VIACA
1653,FOX,VIAC
1654,FOX,TTWO
1655,FOX,WMG
1656,FOX,DISCB
1657,CNC,A
1658,CNC,VEEV
1659,CNC,BAX
1660,CNC,IQV
1661,CNC,ZBH
1662,CNC,ALC
1663,CNC,MCK
1664,CNC,MTD
1665,CNC,PHG
1666,CNC,TAK
1667,ZION,CBSH
1668,ZION,SEIC
1669,ZION,ERIE
1670,ZION,ARCC
1671,ZION,FCNCA
1672,ZION,EWBC
1673,ZION,MORN
1674,ZION,PBCT
1675,ZION,CBOE
1676,ZION,UPST
1677,CLDR,NOVA
1678,CLDR,VSH
1679,CLDR,ROG
1680,CLDR,BOX
1681,CLDR,NEWR
1682,CLDR,ENV
1683,CLDR,RAMP
1684,CLDR,ONTO
1685,CLDR,FN
1686,CLDR,PD
1687,RES,VET
1688,RES,DNOW
1689,RES,KOS
1690,RES,DRQ
1691,RES,TGP
1692,RES,CRK
1693,RES,ERF
1694,RES,BCEI
1695,RES,GEL
1696,RES,STNG
1697,CI,GSK
1698,CI,SYK
1699,CI,ANTM
1700,CI,ZTS
1701,CI,BDX
1702,CI,HCA
1703,CI,CVS
1704,CI,BSX
1705,CI,HUM
1706,CI,EW
1707,WMB,MPLX
1708,WMB,VLO
1709,WMB,ETP-PE
1710,WMB,ET
1711,WMB,SU
1712,WMB,BKR
1713,WMB,OXY
1714,WMB,HES
1715,WMB,EC
1716,WMB,PSX
1717,SYNH,NBIX
1718,SYNH,UTHR
1719,SYNH,AMED
1720,SYNH,NTRA
1721,SYNH,CRSP
1722,SYNH,ABCL
1723,SYNH,EXEL
1724,SYNH,RARE
1725,SYNH,MRVI
1726,SYNH,MRTX
1727,HBI,YETI
1728,HBI,SKX
1729,HBI,TPX
1730,HBI,LEG
1731,HBI,HOG
1732,HBI,DKS
1733,HBI,BYD
1734,HBI,VAC
1735,HBI,THO
1736,HBI,MNSO
1737,XL,BHK
1738,XL,GHLD
1739,XL,CCX
1740,XL,RTP
1741,XL,HTD
1742,XL,EMD
1743,XL,BCX
1744,XL,AJAX
1745,XL,DFIN
1746,XL,DGNR
1747,PAYX,CTAS
1748,PAYX,PCAR
1749,PAYX,ODFL
1750,PAYX,FAST
1751,PAYX,CPRT
1752,PAYX,VRSK
1753,PAYX,RYAAY
1754,PAYX,EXPD
1755,PAYX,JBHT
1756,PAYX,UAL
1757,D,DCUE
1758,D,DUK-PA
1759,D,SO
1760,D,DUK
1761,D,NGG
1762,D,AEP
1763,D,SRE
1764,D,PEG
1765,D,WEC
1766,D,ES
1767,CHS,GTX
1768,CHS,BH-A
1769,CHS,BH
1770,CHS,BNED
1771,CHS,BQ
1772,CHS,TLYS
1773,CHS,RGS
1774,CHS,MLR
1775,CHS,UFI
1776,CHS,LITB
1777,CFG,HIG-PG
1778,CFG,MTB
1779,CFG,KB
1780,CFG,STT-PD
1781,CFG,IX
1782,CFG,RF
1783,CFG,ALLY
1784,CFG,KEY
1785,CFG,STT-PG
1786,CFG,SHG
1787,SU,PSX
1788,SU,VLO
1789,SU,MPC
1790,SU,WMB
1791,SU,KMI
1792,SU,CNQ
1793,SU,PXD
1794,SU,MPLX
1795,SU,ETP-PE
1796,SU,ET
1797,MMM,GE
1798,MMM,DE
1799,MMM,LMT
1800,MMM,RTX
1801,MMM,CAT
1802,MMM,BA
1803,MMM,FDX
1804,MMM,UNP
1805,MMM,CNI
1806,MMM,HON
1807,BIIB,BNTX
1808,BIIB,ALXN
1809,BIIB,IDXX
1810,BIIB,WBA
1811,BIIB,ALGN
1812,BIIB,DXCM
1813,BIIB,REGN
1814,BIIB,BGNE
1815,BIIB,VRTX
1816,BIIB,ILMN
1817,JBL,LSPD
1818,JBL,GWRE
1819,JBL,CIEN
1820,JBL,PLAN
1821,JBL,LPL
1822,JBL,ARW
1823,JBL,GLOB
1824,JBL,WEX
1825,JBL,DXC
1826,JBL,G
1827,ACN,CRM
1828,ACN,SAP
1829,ACN,ORCL
1830,ACN,SHOP
1831,ACN,IBM
1832,ACN,SONY
1833,ACN,SQ
1834,ACN,NOW
1835,ACN,FIS
1836,ACN,UBER
1837,NTR,MT
1838,NTR,CTVA
1839,NTR,IFF
1840,NTR,LYB
1841,NTR,CRH
1842,NTR,NUE
1843,NTR,FNV
1844,NTR,GOLD
1845,NTR,PPG
1846,NTR,PKX
1847,BRFS,GHC
1848,BRFS,CCU
1849,BRFS,NUS
1850,BRFS,THS
1851,BRFS,PRMW
1852,BRFS,BIG
1853,BRFS,SPB
1854,BRFS,EPC
1855,BRFS,IBA
1856,BRFS,AKO-B
1857,SBUX,JD
1858,SBUX,PDD
1859,SBUX,BKNG
1860,SBUX,MELI
1861,SBUX,TCOM
1862,SBUX,MAR
1863,SBUX,ROST
1864,SBUX,LULU
1865,SBUX,EBAY
1866,SBUX,ORLY
1867,LVS,CVNA
1868,LVS,F
1869,LVS,APTV
1870,LVS,CMG
1871,LVS,RACE
1872,LVS,DHI
1873,LVS,YUM
1874,LVS,VFC
1875,LVS,HMC
1876,LVS,HLT
1877,EGO,KRO
1878,EGO,EVA
1879,EGO,PQG
1880,EGO,GCP
1881,EGO,PVG
1882,EGO,CDE
1883,EGO,OR
1884,EGO,CMP
1885,EGO,CSTM
1886,EGO,HBM
1887,GSK,SYK
1888,GSK,ANTM
1889,GSK,CI
1890,GSK,ZTS
1891,GSK,CVS
1892,GSK,BDX
1893,GSK,HCA
1894,GSK,BSX
1895,GSK,HUM
1896,GSK,EW
1897,TEVA,RDY
1898,TEVA,QGEN
1899,TEVA,BHC
1900,TEVA,PEN
1901,TEVA,AGL
1902,TEVA,CGC
1903,TEVA,UHS
1904,TEVA,DVA
1905,TEVA,OSH
1906,TEVA,EHC
1907,PAA,COG
1908,PAA,NOV
1909,PAA,OVV
1910,PAA,XEC
1911,PAA,VVV
1912,PAA,SHLX
1913,PAA,HFC
1914,PAA,EQT
1915,PAA,CCJ
1916,PAA,PSXP
1917,VLO,WMB
1918,VLO,SU
1919,VLO,MPLX
1920,VLO,PSX
1921,VLO,ETP-PE
1922,VLO,MPC
1923,VLO,ET
1924,VLO,BKR
1925,VLO,OXY
1926,VLO,HES
1927,IMAX,QUOT
1928,IMAX,CCO
1929,IMAX,WOW
1930,IMAX,MSGN
1931,IMAX,MDP
1932,IMAX,CANG
1933,IMAX,CBB
1934,IMAX,DMS
1935,IMAX,AUD
1936,IMAX,GCI
1937,FNB,CEF
1938,FNB,CBU
1939,FNB,STL-PA
1940,FNB,APAM
1941,FNB,AB
1942,FNB,RDN
1943,FNB,BKU
1944,FNB,NEA
1945,FNB,MSP
1946,FNB,LDI
1947,ADSK,ADI
1948,ADSK,WDAY
1949,ADSK,TEAM
1950,ADSK,NXPI
1951,ADSK,COIN
1952,ADSK,KLAC
1953,ADSK,FISV
1954,ADSK,ERIC
1955,ADSK,CRWD
1956,ADSK,MCHP
1957,HD,DIS
1958,HD,NKE
1959,HD,TM
1960,HD,MCD
1961,HD,LOW
1962,HD,BABA
1963,HD,TJX
1964,HD,GM
1965,HD,CPNG
1966,HD,NIO
1967,BIDU,NTES
1968,BIDU,VOD
1969,BIDU,ATVI
1970,BIDU,ZM
1971,BIDU,ROKU
1972,BIDU,EA
1973,BIDU,MTCH
1974,BIDU,BILI
1975,BIDU,ABNB
1976,BIDU,LBRDA
1977,AR,HP
1978,AR,SWN
1979,AR,MTDR
1980,AR,MUR
1981,AR,CNX
1982,AR,ETRN
1983,AR,MGY
1984,AR,SUN
1985,AR,ENBL
1986,AR,RRC
1987,ARNC,BE
1988,ARNC,ENS
1989,ARNC,BCO
1990,ARNC,KEX
1991,ARNC,AIT
1992,ARNC,TEX
1993,ARNC,SAVE
1994,ARNC,IBP
1995,ARNC,AJRD
1996,ARNC,PRG
1997,VOYA,RGA
1998,VOYA,RNR-PF
1999,VOYA,JEF
2000,VOYA,PHYS
2001,VOYA,ARES
2002,VOYA,VOYA-PB
2003,VOYA,RNR
2004,VOYA,RNR-PE
2005,VOYA,ORI
2006,VOYA,CFR
2007,MLCO,GNTX
2008,MLCO,WISH
2009,MLCO,DOOO
2010,MLCO,CHDN
2011,MLCO,MAT
2012,MLCO,FWONK
2013,MLCO,FWONA
2014,MLCO,TXRH
2015,MLCO,WOOF
2016,MLCO,COLM
2017,SM,INT
2018,SM,CRC
2019,SM,PBF
2020,SM,NS
2021,SM,BSM
2022,SM,HEP
2023,SM,CEQP
2024,SM,CPE
2025,SM,CPG
2026,SM,PAGP
2027,NTRS,XP
2028,NTRS,NDAQ
2029,NTRS,HBANN
2030,NTRS,IBKR
2031,NTRS,FITBI
2032,NTRS,FITB
2033,NTRS,CINF
2034,NTRS,TW
2035,NTRS,FUTU
2036,NTRS,PFG
2037,DHI,YUM
2038,DHI,VFC
2039,DHI,CMG
2040,DHI,APTV
2041,DHI,HLT
2042,DHI,AZO
2043,DHI,LEN-B
2044,DHI,LEN
2045,DHI,CVNA
2046,DHI,CCL
2047,UAL,JBHT
2048,UAL,EXPD
2049,UAL,IEP
2050,UAL,AAL
2051,UAL,PLUG
2052,UAL,CHRW
2053,UAL,UHAL
2054,UAL,NDSN
2055,UAL,RYAAY
2056,UAL,BLDR
2057,HRB,SEAS
2058,HRB,RVLV
2059,HRB,MDC
2060,HRB,TMHC
2061,HRB,CWH
2062,HRB,MTH
2063,HRB,ABG
2064,HRB,DAN
2065,HRB,ADNT
2066,HRB,GOLF
2067,BTU,REX
2068,BTU,WTI
2069,BTU,SBR
2070,BTU,SOI
2071,BTU,TNK
2072,BTU,LPI
2073,BTU,CEIX
2074,BTU,HMLP
2075,BTU,GLOG
2076,BTU,SGU
2077,JBGS,WRI
2078,JBGS,HPP
2079,JBGS,CWK
2080,JBGS,PSB
2081,JBGS,NREF-PA
2082,JBGS,GRP-UN
2083,JBGS,RHP
2084,JBGS,QTS
2085,JBGS,IIPR
2086,JBGS,TRNO
2087,IPG,VIV
2088,IPG,ATHM
2089,IPG,SJR
2090,IPG,LUMN
2091,IPG,CABO
2092,IPG,DLB
2093,IPG,WPP
2094,IPG,ATUS
2095,IPG,PSO
2096,IPG,LYV
2097,DE,MMM
2098,DE,RTX
2099,DE,GE
2100,DE,CAT
2101,DE,BA
2102,DE,LMT
2103,DE,UNP
2104,DE,HON
2105,DE,FDX
2106,DE,CNI
2107,KHC,MNST
2108,KHC,DLTR
2109,KHC,MDLZ
2110,KHC,NWL
2111,KHC,CASY
2112,KHC,BUFF
2113,KHC,FRPT
2114,KHC,BYND
2115,KHC,PPC
2116,KHC,OLLI
2117,COG,OVV
2118,COG,PAA
2119,COG,NOV
2120,COG,XEC
2121,COG,CCJ
2122,COG,VVV
2123,COG,SHLX
2124,COG,PSXP
2125,COG,HFC
2126,COG,EQT
2127,IBM,SHOP
2128,IBM,SONY
2129,IBM,SQ
2130,IBM,NOW
2131,IBM,FIS
2132,IBM,SAP
2133,IBM,UBER
2134,IBM,INFY
2135,IBM,DELL
2136,IBM,ACN
2137,NYT,MBT
2138,NYT,TV
2139,NYT,FVRR
2140,NYT,KT
2141,NYT,SKLZ
2142,NYT,PSO
2143,NYT,GRUB
2144,NYT,PHI
2145,NYT,TIMB
2146,NYT,DLB
2147,AAL,IEP
2148,AAL,PLUG
2149,AAL,CHRW
2150,AAL,UHAL
2151,AAL,NDSN
2152,AAL,BLDR
2153,AAL,UAL
2154,AAL,MIDD
2155,AAL,JBHT
2156,AAL,AXON
2157,OLN,X
2158,OLN,AA
2159,OLN,TX
2160,OLN,BAK
2161,OLN,HUN
2162,OLN,AXTA
2163,OLN,MDU
2164,OLN,APA
2165,OLN,EXP
2166,OLN,ICL
2167,JCI,ROP
2168,JCI,TRI
2169,JCI,INFO
2170,JCI,LHX
2171,JCI,TT
2172,JCI,ENBA
2173,JCI,CP
2174,JCI,PH
2175,JCI,CARR
2176,JCI,CMI
2177,VICI,BXP
2178,VICI,DRE
2179,VICI,MAA
2180,VICI,PEAK
2181,VICI,SUI
2182,VICI,ESS
2183,VICI,VNO-PM
2184,VICI,MAA-PI
2185,VICI,VNO-PL
2186,VICI,EXR
2187,VST,NRG
2188,VST,BEPC
2189,VST,OGE
2190,VST,CMS-PB
2191,VST,AQN
2192,VST,UGI
2193,VST,PNW
2194,VST,HNP
2195,VST,SBS
2196,VST,BEP
2197,NWL,CASY
2198,NWL,BUFF
2199,NWL,FRPT
2200,NWL,BYND
2201,NWL,PPC
2202,NWL,OLLI
2203,NWL,HELE
2204,NWL,LANC
2205,NWL,FIZZ
2206,NWL,LOPE
2207,EPD,TRP
2208,EPD,EOG
2209,EPD,CEO
2210,EPD,SLB
2211,EPD,E
2212,EPD,PBR-A
2213,EPD,PXD
2214,EPD,CNQ
2215,EPD,KMI
2216,KMB,STZ
2217,KMB,STZ-B
2218,KMB,SYY
2219,KMB,ABEV
2220,KMB,KDP
2221,KMB,DG
2222,KMB,GIS
2223,KMB,ADM
2224,KMB,BF-A
2225,KMB,BF-B
2226,AEP,SRE
2227,AEP,NGG
2228,AEP,PEG
2229,AEP,WEC
2230,AEP,ES
2231,AEP,AWK
2232,AEP,DTE
2233,AEP,ED
2234,AEP,DCUE
2235,AEP,PCG
2236,IT,BR
2237,IT,PAYC
2238,IT,HPE
2239,IT,NET
2240,IT,GIB
2241,IT,UI
2242,IT,ASX
2243,IT,RNG
2244,IT,FLT
2245,IT,HUBS
2246,CAT,RTX
2247,CAT,BA
2248,CAT,DE
2249,CAT,MMM
2250,CAT,GE
2251,CAT,UNP
2252,CAT,LMT
2253,CAT,HON
2254,CAT,FDX
2255,CAT,CNI
2256,AU,KGC
2257,AU,GFI
2258,AU,ICL
2259,AU,CLF
2260,AU,KL
2261,AU,GGB
2262,AU,APA
2263,AU,RS
2264,AU,AXTA
2265,AU,BAK
2266,XRAY,ALNY
2267,XRAY,ZLAB
2268,XRAY,PODD
2269,XRAY,BMRN
2270,XRAY,TXG
2271,XRAY,PPD
2272,XRAY,GH
2273,XRAY,GDRX
2274,XRAY,ARGX
2275,XRAY,TECH
2276,KKR,FRC
2277,KKR,NWG
2278,KKR,RKT
2279,KKR,SLF
2280,KKR,DFS
2281,KKR,AMP
2282,KKR,MFG
2283,KKR,STT
2284,KKR,AFL
2285,KKR,AJG
2286,CMC,HL
2287,CMC,NEU
2288,CMC,WOR
2289,CMC,AG
2290,CMC,UNVR
2291,CMC,FUL
2292,CMC,TROX
2293,CMC,SUM
2294,CMC,SXT
2295,CMC,TRQ
2296,TMUS,CHTR
2297,TMUS,NFLX
2298,TMUS,ABNB
2299,TMUS,ZM
2300,TMUS,CMCSA
2301,TMUS,ATVI
2302,TMUS,NTES
2303,TMUS,BIDU
2304,TMUS,VOD
2305,TMUS,ROKU
2306,NRG,CMS-PB
2307,NRG,VST
2308,NRG,AQN
2309,NRG,UGI
2310,NRG,PNW
2311,NRG,BEP
2312,NRG,NI
2313,NRG,BEPC
2314,NRG,OGE
2315,NRG,HNP
2316,CPB,SJM
2317,CPB,SAM
2318,CPB,NTCO
2319,CPB,BG
2320,CPB,TAP-A
2321,CPB,TAP
2322,CPB,CHGG
2323,CPB,DAR
2324,CPB,CAG
2325,CPB,LW
2326,ATHM,CABO
2327,ATHM,IPG
2328,ATHM,DLB
2329,ATHM,VIV
2330,ATHM,PSO
2331,ATHM,SJR
2332,ATHM,LUMN
2333,ATHM,NYT
2334,ATHM,MBT
2335,ATHM,TV
2336,WRB,EQH
2337,WRB,APO-PB
2338,WRB,BRO
2339,WRB,APO
2340,WRB,L
2341,WRB,APO-PA
2342,WRB,FNF
2343,WRB,LNC
2344,WRB,CNA
2345,WRB,IVZ
2346,MOMO,DOYU
2347,MOMO,VEON
2348,MOMO,IHRT
2349,MOMO,CARG
2350,MOMO,CMPR
2351,MOMO,VG
2352,MOMO,CDLX
2353,MOMO,LILA
2354,MOMO,SBGI
2355,MOMO,LILAK
2356,TGT,DEO
2357,TGT,EL
2358,TGT,MO
2359,TGT,BTI
2360,TGT,CL
2361,TGT,BUD
2362,TGT,PM
2363,TGT,UL
2364,TGT,DG
2365,TGT,KDP
2366,TV,MBT
2367,TV,NYT
2368,TV,FVRR
2369,TV,KT
2370,TV,SKLZ
2371,TV,GRUB
2372,TV,PHI
2373,TV,TIMB
2374,TV,PSO
2375,TV,ZH
2376,GLW,WIT
2377,GLW,APH
2378,GLW,PLTR
2379,GLW,PATH
2380,GLW,HPQ
2381,GLW,MSI
2382,GLW,STM
2383,GLW,PANW
2384,GLW,TEL
2385,GLW,NOK
2386,MAS,KSU-P
2387,MAS,IEX
2388,MAS,XPO
2389,MAS,J
2390,MAS,HEI-A
2391,MAS,HEI
2392,MAS,AVY
2393,MAS,WAB
2394,MAS,TXT
2395,MAS,HWM
2396,DOV,XYL
2397,DOV,IR
2398,DOV,CNHI
2399,DOV,GNRC
2400,DOV,TRU
2401,DOV,GWW
2402,DOV,URI
2403,DOV,AVY
2404,DOV,HEI
2405,DOV,HEI-A
2406,HRL,EDU
2407,HRL,CCEP
2408,HRL,MKC-V
2409,HRL,MKC
2410,HRL,K
2411,HRL,CLX
2412,HRL,KR
2413,HRL,FMX
2414,HRL,TSN
2415,HRL,CHD
2416,TECK,SBSW
2417,TECK,SMG
2418,TECK,WLK
2419,TECK,MOS
2420,TECK,SID
2421,TECK,ACH
2422,TECK,VEDL
2423,TECK,SQM
2424,TECK,CX
2425,TECK,RPM
2426,AES,DUKH
2427,AES,ENIA
2428,AES,CMS
2429,AES,AGR
2430,AES,BIP
2431,AES,EVRG
2432,AES,FE
2433,AES,KEP
2434,AES,CNP
2435,AES,ATO
2436,PPL,EIX
2437,PPL,ETR
2438,PPL,AEE
2439,PPL,FTS
2440,PPL,FE
2441,PPL,PCG
2442,PPL,CMS
2443,PPL,ED
2444,PPL,DUKH
2445,PPL,DTE
2446,SEE,AN
2447,SEE,PII
2448,SEE,PVH
2449,SEE,CPRI
2450,SEE,TOL
2451,SEE,BC
2452,SEE,BFAM
2453,SEE,ALV
2454,SEE,BERY
2455,NLY,ELS
2456,NLY,MPW
2457,NLY,HST
2458,NLY,WPC
2459,NLY,CPT
2460,NLY,UDR
2461,NLY,IRM
2462,NLY,AMH
2463,NLY,VNO-PL
2464,NLY,MAA-PI
2465,FRC,NWG
2466,FRC,SLF
2467,FRC,KKR
2468,FRC,AMP
2469,FRC,STT
2470,FRC,AJG
2471,FRC,RKT
2472,FRC,DFS
2473,FRC,DB
2474,FRC,MFG
2475,STX,QRVO
2476,STX,TER
2477,STX,APP
2478,STX,WDC
2479,STX,TRMB
2480,STX,STNE
2481,STX,SPLK
2482,STX,LOGI
2483,STX,ZS
2484,STX,SSNC
2485,ADBE,INTC
2486,ADBE,CSCO
2487,ADBE,ASML
2488,ADBE,AVGO
2489,ADBE,TXN
2490,ADBE,QCOM
2491,ADBE,AMAT
2492,ADBE,INTU
2493,ADBE,NVDA
2494,ADBE,MU
2495,K,CLX
2496,K,MKC
2497,K,MKC-V
2498,K,CHD
2499,K,EDU
2500,K,HRL
2501,K,CCEP
2502,K,CAG
2503,K,KR
2504,K,FMX
2505,M,GPK
2506,M,TNL
2507,M,ELY
2508,M,YSG
2509,M,KBH
2510,M,ALSN
2511,M,AEO
2512,M,CRI
2513,M,GOOS
2514,M,JWN
2515,TSLA,PDD
2516,TSLA,SBUX
2517,TSLA,JD
2518,TSLA,BKNG
2519,TSLA,MELI
2520,TSLA,TCOM
2521,TSLA,MAR
2522,TSLA,ROST
2523,TSLA,LULU
2524,TSLA,EBAY
2525,TSM,ORCL
2526,TSM,CRM
2527,TSM,ACN
2528,TSM,SAP
2529,TSM,SHOP
2530,TSM,IBM
2531,TSM,SONY
2532,TSM,SQ
2533,TSM,NOW
2534,TSM,FIS
2535,STL,WBS
2536,STL,AXS-PE
2537,STL,THG
2538,STL,CCIV
2539,STL,RLI
2540,STL,KMPR
2541,STL,LAZ
2542,STL,AXS
2543,STL,MTG
2544,STL,CIT
2545,NYCB,ORCC
2546,NYCB,SNV-PD
2547,NYCB,ESNT
2548,NYCB,ARES-PA
2549,NYCB,CIT
2550,NYCB,KMPR
2551,NYCB,RLI
2552,NYCB,THG
2553,NYCB,AXS-PE
2554,NYCB,WBS
2555,TRQ,KWR
2556,TRQ,UNVR
2557,TRQ,AG
2558,TRQ,GRA
2559,TRQ,CMC
2560,TRQ,HL
2561,TRQ,NEU
2562,TRQ,WOR
2563,TRQ,MP
2564,TRQ,FUL
2565,BAH,AGCO
2566,BAH,WSO
2567,BAH,AOS
